names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Lypd4,0.0026112627,13.9633665,0.9979165162212417,1.0,3.225078208146548e-05
Zfp612,0.0026112627,13.975157,0.9979165162212417,1.0,3.225078208146548e-05
Prss29,0.0026112627,14.548838,0.9979165162212417,1.0,3.225078208146548e-05
Wfdc15b,0.0026112627,14.389026,0.9979165162212417,1.0,3.225078208146548e-05
Cyp2g1,0.0026112627,13.659483,0.9979165162212417,1.0,3.225078208146548e-05
T,0.0026112627,14.335161,0.9979165162212417,1.0,3.225078208146548e-05
Foxp2,0.0026112627,14.405856,0.9979165162212417,1.0,3.225078208146548e-05
Cyp2a4,0.0026112627,14.214608,0.9979165162212417,1.0,3.225078208146548e-05
Cyp2b9,0.0026112627,14.259634,0.9979165162212417,1.0,3.225078208146548e-05
Vmn2r74,0.0026112627,13.34358,0.9979165162212417,1.0,3.225078208146548e-05
Or5d38,0.0026112627,14.168819,0.9979165162212417,1.0,3.225078208146548e-05
Or4b1,0.0026112627,13.799508,0.9979165162212417,1.0,3.225078208146548e-05
Ccr6,0.0026112627,15.584997,0.9979165162212417,1.0,3.225078208146548e-05
Adamts3,0.0026112627,13.935574,0.9979165162212417,1.0,3.225078208146548e-05
Pnpla5,0.0026112627,13.458815,0.9979165162212417,1.0,3.225078208146548e-05
Dsg1a,0.0026112627,13.414396,0.9979165162212417,1.0,3.225078208146548e-05
Or4b1d,0.0026112627,13.799508,0.9979165162212417,1.0,3.225078208146548e-05
Tfec,0.0026112627,13.969358,0.9979165162212417,1.0,3.225078208146548e-05
Cypt2,0.0026112627,13.502022,0.9979165162212417,1.0,3.225078208146548e-05
Sult4a1,0.0026112627,14.548501,0.9979165162212417,1.0,3.225078208146548e-05
Dsc1,0.0026112627,13.628849,0.9979165162212417,1.0,3.225078208146548e-05
Ccnb3,0.0026112627,14.428733,0.9979165162212417,1.0,3.225078208146548e-05
Slc38a1,0.0026112627,13.961181,0.9979165162212417,1.0,3.225078208146548e-05
Nsg1,0.0026112627,13.415778,0.9979165162212417,1.0,3.225078208146548e-05
Cryba1,0.0026112627,13.75825,0.9979165162212417,1.0,3.225078208146548e-05
Mgat4a,0.0026112627,13.526705,0.9979165162212417,1.0,3.225078208146548e-05
Rec8,0.0026112627,13.755044,0.9979165162212417,1.0,3.225078208146548e-05
Calhm3,0.0026112627,13.138774,0.9979165162212417,1.0,3.225078208146548e-05
Lce1d,0.0026112627,13.6269,0.9979165162212417,1.0,3.225078208146548e-05
Cd70,0.0026112627,15.096851,0.9979165162212417,1.0,3.225078208146548e-05
Or13a19,0.0026112627,13.652461,0.9979165162212417,1.0,3.225078208146548e-05
Kcnj15,0.0026112627,14.537662,0.9979165162212417,1.0,3.225078208146548e-05
Il1b,0.0026112627,14.486146,0.9979165162212417,1.0,3.225078208146548e-05
Spdye4b,0.0026112627,14.8604555,0.9979165162212417,1.0,3.225078208146548e-05
Nlrp5,0.0026112627,15.438631,0.9979165162212417,1.0,3.225078208146548e-05
Dpep3,0.0026112627,15.190461,0.9979165162212417,1.0,3.225078208146548e-05
Lce1e,0.0026112627,15.295867,0.9979165162212417,1.0,3.225078208146548e-05
Nlrp9b,0.0026112627,14.501435,0.9979165162212417,1.0,3.225078208146548e-05
Defb23,0.0026112627,14.389026,0.9979165162212417,1.0,3.225078208146548e-05
Fam47e,0.0026112627,13.34091,0.9979165162212417,1.0,3.225078208146548e-05
Or13a21,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Or4k42,0.0026112627,13.781859,0.9979165162212417,1.0,3.225078208146548e-05
Shbg,0.0026112627,14.528567,0.9979165162212417,1.0,3.225078208146548e-05
Il31ra,0.0026112627,12.767055,0.9979165162212417,1.0,3.225078208146548e-05
Tro,0.0026112627,15.359682,0.9979165162212417,1.0,3.225078208146548e-05
Cspg4,0.0026112627,14.416687,0.9979165162212417,1.0,3.225078208146548e-05
Wdr38,0.0026112627,15.051516,0.9979165162212417,1.0,3.225078208146548e-05
Zyg11a,0.0026112627,14.0355835,0.9979165162212417,1.0,3.225078208146548e-05
Or14c40,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Ctxn2,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Semg1,0.0026112627,14.389026,0.9979165162212417,1.0,3.225078208146548e-05
Irgc1,0.0026112627,13.651178,0.9979165162212417,1.0,3.225078208146548e-05
Folh1,0.0026112627,15.258244,0.9979165162212417,1.0,3.225078208146548e-05
Kcnj10,0.0026112627,14.073988,0.9979165162212417,1.0,3.225078208146548e-05
Lce1b,0.0026112627,12.944551,0.9979165162212417,1.0,3.225078208146548e-05
Sox12,0.0026112627,14.389026,0.9979165162212417,1.0,3.225078208146548e-05
Cntn2,0.0026112627,14.481017,0.9979165162212417,1.0,3.225078208146548e-05
Slc24a4,0.0026112627,14.045452,0.9979165162212417,1.0,3.225078208146548e-05
Muc19,0.0026112627,14.109921,0.9979165162212417,1.0,3.225078208146548e-05
Tnk1,0.0026112627,14.139013,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r238,0.0026112627,13.271446,0.9979165162212417,1.0,3.225078208146548e-05
Tlr12,0.0026112627,13.379148,0.9979165162212417,1.0,3.225078208146548e-05
Adcy1,0.0026112627,13.628849,0.9979165162212417,1.0,3.225078208146548e-05
Alox12e,0.0026112627,14.621751,0.9979165162212417,1.0,3.225078208146548e-05
Kpna7,0.0026112627,12.82166,0.9979165162212417,1.0,3.225078208146548e-05
Gsdmc2,0.0026112627,14.031287,0.9979165162212417,1.0,3.225078208146548e-05
Zfp518b,0.0026112627,14.83924,0.9979165162212417,1.0,3.225078208146548e-05
Col28a1,0.0026112627,13.464932,0.9979165162212417,1.0,3.225078208146548e-05
Cfhr1,0.0026112627,13.34091,0.9979165162212417,1.0,3.225078208146548e-05
Thy1,0.0026112627,12.610707,0.9979165162212417,1.0,3.225078208146548e-05
Dlgap3,0.0026112627,12.642195,0.9979165162212417,1.0,3.225078208146548e-05
Clec10a,0.0026112627,13.877827,0.9979165162212417,1.0,3.225078208146548e-05
Xlr3c,0.0026112627,14.826528,0.9979165162212417,1.0,3.225078208146548e-05
Mgl2,0.0026112627,12.942604,0.9979165162212417,1.0,3.225078208146548e-05
Sprr2k,0.0026112627,13.794848,0.9979165162212417,1.0,3.225078208146548e-05
CN725425,0.0026112627,15.190461,0.9979165162212417,1.0,3.225078208146548e-05
Cyp4a29,0.0026112627,14.608531,0.9979165162212417,1.0,3.225078208146548e-05
Fbxo27,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Hoxd4,0.0026112627,14.282626,0.9979165162212417,1.0,3.225078208146548e-05
Or1b1,0.0026112627,13.485,0.9979165162212417,1.0,3.225078208146548e-05
Lrrc31,0.0026112627,13.759635,0.9979165162212417,1.0,3.225078208146548e-05
Sycp1,0.0026112627,13.677665,0.9979165162212417,1.0,3.225078208146548e-05
Kirrel2,0.0026112627,14.102885,0.9979165162212417,1.0,3.225078208146548e-05
Thegl,0.0026112627,15.584997,0.9979165162212417,1.0,3.225078208146548e-05
Cap2,0.0026112627,14.548501,0.9979165162212417,1.0,3.225078208146548e-05
Crygd,0.0026112627,12.767055,0.9979165162212417,1.0,3.225078208146548e-05
Or1ak2,0.0026112627,13.541621,0.9979165162212417,1.0,3.225078208146548e-05
Defb42,0.0026112627,13.911344,0.9979165162212417,1.0,3.225078208146548e-05
Nr0b1,0.0026112627,13.9331455,0.9979165162212417,1.0,3.225078208146548e-05
Evx2,0.0026112627,13.516175,0.9979165162212417,1.0,3.225078208146548e-05
Kncn,0.0026112627,14.754116,0.9979165162212417,1.0,3.225078208146548e-05
Tmc1,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Nhlrc1,0.0026112627,13.090751,0.9979165162212417,1.0,3.225078208146548e-05
Ptchd1,0.0026112627,13.432905,0.9979165162212417,1.0,3.225078208146548e-05
Catsperg2,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Dlx5,0.0026112627,13.344847,0.9979165162212417,1.0,3.225078208146548e-05
Tfap2e,0.0026112627,13.3167305,0.9979165162212417,1.0,3.225078208146548e-05
Or12k8,0.0026112627,13.369419,0.9979165162212417,1.0,3.225078208146548e-05
Tmem163,0.0026112627,13.189484,0.9979165162212417,1.0,3.225078208146548e-05
Sdk2,0.0026112627,13.969358,0.9979165162212417,1.0,3.225078208146548e-05
Catsperb,0.0026112627,13.724548,0.9979165162212417,1.0,3.225078208146548e-05
Prss34,0.0026112627,15.523207,0.9979165162212417,1.0,3.225078208146548e-05
Enam,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Nxph2,0.0026112627,14.246847,0.9979165162212417,1.0,3.225078208146548e-05
Or5b101,0.0026112627,14.313996,0.9979165162212417,1.0,3.225078208146548e-05
Vav1,0.0026112627,13.485985,0.9979165162212417,1.0,3.225078208146548e-05
Or5b99,0.0026112627,13.746281,0.9979165162212417,1.0,3.225078208146548e-05
Slc22a1,0.0026112627,13.723013,0.9979165162212417,1.0,3.225078208146548e-05
Ocm,0.0026112627,12.692337,0.9979165162212417,1.0,3.225078208146548e-05
Aldoart2,0.0026112627,13.651062,0.9979165162212417,1.0,3.225078208146548e-05
Tmprss13,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Nxpe2,0.0026112627,13.487541,0.9979165162212417,1.0,3.225078208146548e-05
Or5ae1,0.0026112627,13.323974,0.9979165162212417,1.0,3.225078208146548e-05
Chst9,0.0026112627,14.968179,0.9979165162212417,1.0,3.225078208146548e-05
Agbl4,0.0026112627,14.2901,0.9979165162212417,1.0,3.225078208146548e-05
Smgc,0.0026112627,14.0036125,0.9979165162212417,1.0,3.225078208146548e-05
Dsc3,0.0026112627,14.135456,0.9979165162212417,1.0,3.225078208146548e-05
Plg,0.0026112627,14.731268,0.9979165162212417,1.0,3.225078208146548e-05
Pappa2,0.0026112627,14.313996,0.9979165162212417,1.0,3.225078208146548e-05
Scg2,0.0026112627,14.298174,0.9979165162212417,1.0,3.225078208146548e-05
Doc2b,0.0026112627,13.052868,0.9979165162212417,1.0,3.225078208146548e-05
Tmem74b,0.0026112627,13.907766,0.9979165162212417,1.0,3.225078208146548e-05
Adamtsl3,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Foxr1,0.0026112627,14.10644,0.9979165162212417,1.0,3.225078208146548e-05
Cfap58,0.0026112627,13.816398,0.9979165162212417,1.0,3.225078208146548e-05
Atp8b4,0.0026112627,15.005289,0.9979165162212417,1.0,3.225078208146548e-05
Treh,0.0026112627,13.617304,0.9979165162212417,1.0,3.225078208146548e-05
Smok2a,0.0026112627,13.76538,0.9979165162212417,1.0,3.225078208146548e-05
Gpr142,0.0026112627,14.621751,0.9979165162212417,1.0,3.225078208146548e-05
Ptx4,0.0026112627,12.870841,0.9979165162212417,1.0,3.225078208146548e-05
Fcgbp,0.0026112627,15.523207,0.9979165162212417,1.0,3.225078208146548e-05
Tcp10b,0.0026112627,13.755107,0.9979165162212417,1.0,3.225078208146548e-05
Rp1,0.0026112627,14.712351,0.9979165162212417,1.0,3.225078208146548e-05
Cst11,0.0026112627,13.628849,0.9979165162212417,1.0,3.225078208146548e-05
Ankrd63,0.0026112627,13.242067,0.9979165162212417,1.0,3.225078208146548e-05
Creg2,0.0026112627,13.903639,0.9979165162212417,1.0,3.225078208146548e-05
Tmc3,0.0026112627,15.052626,0.9979165162212417,1.0,3.225078208146548e-05
Skint6,0.0026112627,13.435905,0.9979165162212417,1.0,3.225078208146548e-05
Hemgn,0.0026112627,13.55441,0.9979165162212417,1.0,3.225078208146548e-05
Clec1a,0.0026112627,13.564516,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r51,0.0026112627,13.851207,0.9979165162212417,1.0,3.225078208146548e-05
Cav3,0.0026112627,13.368703,0.9979165162212417,1.0,3.225078208146548e-05
Acad12,0.0026112627,14.604194,0.9979165162212417,1.0,3.225078208146548e-05
Krt84,0.0026112627,14.598703,0.9979165162212417,1.0,3.225078208146548e-05
Fev,0.0026112627,14.061172,0.9979165162212417,1.0,3.225078208146548e-05
Treml4,0.0026112627,14.647023,0.9979165162212417,1.0,3.225078208146548e-05
Gria1,0.0026112627,13.315949,0.9979165162212417,1.0,3.225078208146548e-05
Or2h1,0.0026112627,14.676068,0.9979165162212417,1.0,3.225078208146548e-05
Serpina5,0.0026112627,13.922839,0.9979165162212417,1.0,3.225078208146548e-05
Unc5d,0.0026112627,14.40183,0.9979165162212417,1.0,3.225078208146548e-05
Slc25a54,0.0026112627,14.03966,0.9979165162212417,1.0,3.225078208146548e-05
Krt82,0.0026112627,16.34138,0.9979165162212417,1.0,3.225078208146548e-05
Trbv12-2,0.0026112627,14.331054,0.9979165162212417,1.0,3.225078208146548e-05
Rhox2d,0.0026112627,15.190461,0.9979165162212417,1.0,3.225078208146548e-05
Kcns2,0.0026112627,13.839417,0.9979165162212417,1.0,3.225078208146548e-05
Nr2e1,0.0026112627,13.600275,0.9979165162212417,1.0,3.225078208146548e-05
Krt76,0.0026112627,15.332227,0.9979165162212417,1.0,3.225078208146548e-05
Rhox3c,0.0026112627,13.636214,0.9979165162212417,1.0,3.225078208146548e-05
Prrt3,0.0026112627,14.01613,0.9979165162212417,1.0,3.225078208146548e-05
Trbv12-1,0.0026112627,14.434797,0.9979165162212417,1.0,3.225078208146548e-05
Mdfi,0.0026112627,13.618216,0.9979165162212417,1.0,3.225078208146548e-05
Best3,0.0026112627,13.550062,0.9979165162212417,1.0,3.225078208146548e-05
Nat3,0.0026112627,14.92236,0.9979165162212417,1.0,3.225078208146548e-05
Cyp2ab1,0.0026112627,13.908326,0.9979165162212417,1.0,3.225078208146548e-05
Adcy5,0.0026112627,13.485104,0.9979165162212417,1.0,3.225078208146548e-05
Aoah,0.0026112627,13.706177,0.9979165162212417,1.0,3.225078208146548e-05
Rhox1,0.0026112627,15.368585,0.9979165162212417,1.0,3.225078208146548e-05
Spinkl,0.0026112627,13.5974655,0.9979165162212417,1.0,3.225078208146548e-05
Kcnj13,0.0026112627,13.998742,0.9979165162212417,1.0,3.225078208146548e-05
Htr7,0.0026112627,13.661889,0.9979165162212417,1.0,3.225078208146548e-05
Sim1,0.0026112627,14.31541,0.9979165162212417,1.0,3.225078208146548e-05
Slc6a11,0.0026112627,13.189484,0.9979165162212417,1.0,3.225078208146548e-05
Fam162b,0.0026112627,13.339647,0.9979165162212417,1.0,3.225078208146548e-05
Allc,0.0026112627,13.284611,0.9979165162212417,1.0,3.225078208146548e-05
Susd4,0.0026112627,13.895074,0.9979165162212417,1.0,3.225078208146548e-05
Krtap4-2,0.0026112627,13.911695,0.9979165162212417,1.0,3.225078208146548e-05
Trgv5,0.0026112627,13.66383,0.9979165162212417,1.0,3.225078208146548e-05
Trbv26,0.0026112627,13.892301,0.9979165162212417,1.0,3.225078208146548e-05
Duxf3,0.0026112627,13.522068,0.9979165162212417,1.0,3.225078208146548e-05
Zfp879,0.0026112627,14.631156,0.9979165162212417,1.0,3.225078208146548e-05
Slc51a,0.0026112627,13.658545,0.9979165162212417,1.0,3.225078208146548e-05
Treml2,0.0026112627,12.668215,0.9979165162212417,1.0,3.225078208146548e-05
Rhox6,0.0026112627,13.429513,0.9979165162212417,1.0,3.225078208146548e-05
Scgb2a2,0.0026112627,14.341441,0.9979165162212417,1.0,3.225078208146548e-05
Tex15,0.0026112627,12.530953,0.9979165162212417,1.0,3.225078208146548e-05
Krtap4-1,0.0026112627,13.084679,0.9979165162212417,1.0,3.225078208146548e-05
Rbm46,0.0026112627,13.549628,0.9979165162212417,1.0,3.225078208146548e-05
Adat3,0.0026112627,13.670849,0.9979165162212417,1.0,3.225078208146548e-05
Trim60,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Pnmt,0.0026112627,14.385247,0.9979165162212417,1.0,3.225078208146548e-05
C1qtnf4,0.0026112627,14.986042,0.9979165162212417,1.0,3.225078208146548e-05
Trim61,0.0026112627,13.648091,0.9979165162212417,1.0,3.225078208146548e-05
Igkv7-33,0.0026112627,14.097732,0.9979165162212417,1.0,3.225078208146548e-05
Myl2,0.0026112627,13.725409,0.9979165162212417,1.0,3.225078208146548e-05
Adamts2,0.0026112627,13.594382,0.9979165162212417,1.0,3.225078208146548e-05
Vwa5b2,0.0026112627,13.472874,0.9979165162212417,1.0,3.225078208146548e-05
Trbv17,0.0026112627,13.411392,0.9979165162212417,1.0,3.225078208146548e-05
Pomc,0.0026112627,14.600512,0.9979165162212417,1.0,3.225078208146548e-05
Or2f2,0.0026112627,13.196865,0.9979165162212417,1.0,3.225078208146548e-05
Nmur2,0.0026112627,14.822227,0.9979165162212417,1.0,3.225078208146548e-05
Atp2b2,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Xkr5,0.0026112627,13.922839,0.9979165162212417,1.0,3.225078208146548e-05
Phf11a,0.0026112627,14.8604555,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r32,0.0026112627,13.565998,0.9979165162212417,1.0,3.225078208146548e-05
Pou4f3,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Olfml1,0.0026112627,14.102885,0.9979165162212417,1.0,3.225078208146548e-05
Clcnkb,0.0026112627,14.477821,0.9979165162212417,1.0,3.225078208146548e-05
Ndnf,0.0026112627,14.226564,0.9979165162212417,1.0,3.225078208146548e-05
Qrfprl,0.0026112627,13.786219,0.9979165162212417,1.0,3.225078208146548e-05
Dusp29,0.0026112627,14.493553,0.9979165162212417,1.0,3.225078208146548e-05
Elfn2,0.0026112627,14.846561,0.9979165162212417,1.0,3.225078208146548e-05
Or5j3,0.0026112627,14.52669,0.9979165162212417,1.0,3.225078208146548e-05
Krtap3-1,0.0026112627,13.770766,0.9979165162212417,1.0,3.225078208146548e-05
Cyth4,0.0026112627,12.721261,0.9979165162212417,1.0,3.225078208146548e-05
Spag11b,0.0026112627,13.45912,0.9979165162212417,1.0,3.225078208146548e-05
Olfm1,0.0026112627,13.8914,0.9979165162212417,1.0,3.225078208146548e-05
H2-Eb2,0.0026112627,15.444682,0.9979165162212417,1.0,3.225078208146548e-05
Or11a4,0.0026112627,13.878718,0.9979165162212417,1.0,3.225078208146548e-05
Or2t47,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
BC107364,0.0026112627,13.47699,0.9979165162212417,1.0,3.225078208146548e-05
Fgfr1,0.0026112627,13.946264,0.9979165162212417,1.0,3.225078208146548e-05
Gfpt2,0.0026112627,13.628849,0.9979165162212417,1.0,3.225078208146548e-05
Tgfbi,0.0026112627,12.501091,0.9979165162212417,1.0,3.225078208146548e-05
Cd86,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Spertl,0.0026112627,14.972542,0.9979165162212417,1.0,3.225078208146548e-05
Myt1,0.0026112627,13.002175,0.9979165162212417,1.0,3.225078208146548e-05
Krt40,0.0026112627,13.665242,0.9979165162212417,1.0,3.225078208146548e-05
Tcl1b3,0.0026112627,14.647023,0.9979165162212417,1.0,3.225078208146548e-05
Galntl5,0.0026112627,14.016812,0.9979165162212417,1.0,3.225078208146548e-05
Krt2,0.0026112627,14.019695,0.9979165162212417,1.0,3.225078208146548e-05
Gabra1,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Pga5,0.0026112627,13.153835,0.9979165162212417,1.0,3.225078208146548e-05
Ksr2,0.0026112627,13.118377,0.9979165162212417,1.0,3.225078208146548e-05
Krt75,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Sult3a2,0.0026112627,13.285871,0.9979165162212417,1.0,3.225078208146548e-05
Fgl2,0.0026112627,13.531999,0.9979165162212417,1.0,3.225078208146548e-05
Rnase10,0.0026112627,14.141665,0.9979165162212417,1.0,3.225078208146548e-05
Nmrk2,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Atcay,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Neurod2,0.0026112627,14.567716,0.9979165162212417,1.0,3.225078208146548e-05
Or5p57,0.0026112627,14.420045,0.9979165162212417,1.0,3.225078208146548e-05
Mfsd4b5,0.0026112627,13.8062,0.9979165162212417,1.0,3.225078208146548e-05
Apobec4,0.0026112627,14.928223,0.9979165162212417,1.0,3.225078208146548e-05
Kcnma1,0.0026112627,14.334252,0.9979165162212417,1.0,3.225078208146548e-05
Kcnmb4,0.0026112627,13.572213,0.9979165162212417,1.0,3.225078208146548e-05
Il12rb2,0.0026112627,13.34358,0.9979165162212417,1.0,3.225078208146548e-05
Or5p6,0.0026112627,13.984231,0.9979165162212417,1.0,3.225078208146548e-05
Rxfp1,0.0026112627,13.020479,0.9979165162212417,1.0,3.225078208146548e-05
Trbv1,0.0026112627,13.476423,0.9979165162212417,1.0,3.225078208146548e-05
Snx31,0.0026112627,14.176885,0.9979165162212417,1.0,3.225078208146548e-05
Moxd2,0.0026112627,14.5525465,0.9979165162212417,1.0,3.225078208146548e-05
Mgam2-ps,0.0026112627,14.386439,0.9979165162212417,1.0,3.225078208146548e-05
Or2a56,0.0026112627,13.809461,0.9979165162212417,1.0,3.225078208146548e-05
Gfra2,0.0026112627,14.102562,0.9979165162212417,1.0,3.225078208146548e-05
Gpr182,0.0026112627,14.0131035,0.9979165162212417,1.0,3.225078208146548e-05
Sptlc3,0.0026112627,13.34358,0.9979165162212417,1.0,3.225078208146548e-05
Gpr151,0.0026112627,13.623466,0.9979165162212417,1.0,3.225078208146548e-05
Alox5,0.0026112627,13.084679,0.9979165162212417,1.0,3.225078208146548e-05
Plpp4,0.0026112627,13.541352,0.9979165162212417,1.0,3.225078208146548e-05
Mb,0.0026112627,14.3726,0.9979165162212417,1.0,3.225078208146548e-05
Stk26,0.0026112627,13.807047,0.9979165162212417,1.0,3.225078208146548e-05
Nos1,0.0026112627,14.313996,0.9979165162212417,1.0,3.225078208146548e-05
Ftmt,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Tafa4,0.0026112627,15.278815,0.9979165162212417,1.0,3.225078208146548e-05
Dnah3,0.0026112627,12.875931,0.9979165162212417,1.0,3.225078208146548e-05
Or4k77,0.0026112627,12.615204,0.9979165162212417,1.0,3.225078208146548e-05
Vpreb3,0.0026112627,13.71067,0.9979165162212417,1.0,3.225078208146548e-05
Or8k1,0.0026112627,15.509829,0.9979165162212417,1.0,3.225078208146548e-05
Armcx2,0.0026112627,15.347101,0.9979165162212417,1.0,3.225078208146548e-05
Adamts19,0.0026112627,14.621632,0.9979165162212417,1.0,3.225078208146548e-05
Antxrl,0.0026112627,14.3726,0.9979165162212417,1.0,3.225078208146548e-05
Itk,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Grem1,0.0026112627,14.389026,0.9979165162212417,1.0,3.225078208146548e-05
Sdr16c6,0.0026112627,13.542161,0.9979165162212417,1.0,3.225078208146548e-05
Ggt5,0.0026112627,14.307326,0.9979165162212417,1.0,3.225078208146548e-05
Dcaf12l2,0.0026112627,13.636272,0.9979165162212417,1.0,3.225078208146548e-05
Gng4,0.0026112627,13.210208,0.9979165162212417,1.0,3.225078208146548e-05
Spata31d1a,0.0026112627,14.360751,0.9979165162212417,1.0,3.225078208146548e-05
Sva,0.0026112627,15.089653,0.9979165162212417,1.0,3.225078208146548e-05
Hrg,0.0026112627,14.712181,0.9979165162212417,1.0,3.225078208146548e-05
Tmc5,0.0026112627,14.232316,0.9979165162212417,1.0,3.225078208146548e-05
Theg,0.0026112627,13.66001,0.9979165162212417,1.0,3.225078208146548e-05
Gkn1,0.0026112627,13.737448,0.9979165162212417,1.0,3.225078208146548e-05
Ikzf3,0.0026112627,12.729255,0.9979165162212417,1.0,3.225078208146548e-05
Rsph14,0.0026112627,12.899595,0.9979165162212417,1.0,3.225078208146548e-05
Gkn3,0.0026112627,15.012766,0.9979165162212417,1.0,3.225078208146548e-05
Cdh19,0.0026112627,13.877827,0.9979165162212417,1.0,3.225078208146548e-05
Avp,0.0026112627,14.615006,0.9979165162212417,1.0,3.225078208146548e-05
Adam24,0.0026112627,13.317743,0.9979165162212417,1.0,3.225078208146548e-05
Krtap16-1,0.0026112627,13.162767,0.9979165162212417,1.0,3.225078208146548e-05
Scn3a,0.0026112627,12.45926,0.9979165162212417,1.0,3.225078208146548e-05
BB014433,0.0026112627,15.040743,0.9979165162212417,1.0,3.225078208146548e-05
Otulinl,0.0026112627,14.617014,0.9979165162212417,1.0,3.225078208146548e-05
Atp6v1c2,0.0026112627,12.033872,0.9979165162212417,1.0,3.225078208146548e-05
Slc5a4b,0.0026112627,13.70218,0.9979165162212417,1.0,3.225078208146548e-05
Mpo,0.0026112627,13.673926,0.9979165162212417,1.0,3.225078208146548e-05
Figla,0.0026112627,13.978027,0.9979165162212417,1.0,3.225078208146548e-05
Pdgfrb,0.0026112627,15.523207,0.9979165162212417,1.0,3.225078208146548e-05
Dnmt3l,0.0026112627,13.359947,0.9979165162212417,1.0,3.225078208146548e-05
Trib2,0.0026112627,13.756363,0.9979165162212417,1.0,3.225078208146548e-05
Ifng,0.0026112627,13.978224,0.9979165162212417,1.0,3.225078208146548e-05
Ankfn1,0.0026112627,13.084679,0.9979165162212417,1.0,3.225078208146548e-05
Speer4d,0.0026112627,13.366604,0.9979165162212417,1.0,3.225078208146548e-05
Krtap10-10,0.0026112627,13.17746,0.9979165162212417,1.0,3.225078208146548e-05
Ankrd33,0.0026112627,14.711482,0.9979165162212417,1.0,3.225078208146548e-05
Sst,0.0026112627,12.832625,0.9979165162212417,1.0,3.225078208146548e-05
Cyp2r1,0.0026112627,12.625712,0.9979165162212417,1.0,3.225078208146548e-05
Mcf2,0.0026112627,12.97499,0.9979165162212417,1.0,3.225078208146548e-05
Chrm3,0.0026112627,14.061876,0.9979165162212417,1.0,3.225078208146548e-05
Insc,0.0026112627,13.611567,0.9979165162212417,1.0,3.225078208146548e-05
Cyp2c39,0.0026112627,13.844362,0.9979165162212417,1.0,3.225078208146548e-05
Dpyd,0.0026112627,13.451508,0.9979165162212417,1.0,3.225078208146548e-05
Sox10,0.0026112627,14.329815,0.9979165162212417,1.0,3.225078208146548e-05
Negr1,0.0026112627,14.961275,0.9979165162212417,1.0,3.225078208146548e-05
Tas2r135,0.0026112627,14.119605,0.9979165162212417,1.0,3.225078208146548e-05
Zfp42,0.0026112627,13.864317,0.9979165162212417,1.0,3.225078208146548e-05
F9,0.0026112627,13.775283,0.9979165162212417,1.0,3.225078208146548e-05
Tex28,0.0026112627,13.346913,0.9979165162212417,1.0,3.225078208146548e-05
Dkk1,0.0026112627,13.922839,0.9979165162212417,1.0,3.225078208146548e-05
Ly6g5c,0.0026112627,13.695966,0.9979165162212417,1.0,3.225078208146548e-05
Or7a39,0.0026112627,13.316593,0.9979165162212417,1.0,3.225078208146548e-05
Catspere2,0.0026112627,14.0682335,0.9979165162212417,1.0,3.225078208146548e-05
Lgals12,0.0026112627,13.577018,0.9979165162212417,1.0,3.225078208146548e-05
Slitrk3,0.0026112627,13.663065,0.9979165162212417,1.0,3.225078208146548e-05
Slc30a10,0.0026112627,15.195704,0.9979165162212417,1.0,3.225078208146548e-05
Kctd4,0.0026112627,14.313996,0.9979165162212417,1.0,3.225078208146548e-05
Tacr1,0.0026112627,13.189484,0.9979165162212417,1.0,3.225078208146548e-05
Eva1a,0.0026112627,13.2214365,0.9979165162212417,1.0,3.225078208146548e-05
Vmn1r54,0.0026112627,14.095884,0.9979165162212417,1.0,3.225078208146548e-05
Or4a47,0.0026112627,13.731014,0.9979165162212417,1.0,3.225078208146548e-05
Stk33,0.0026112627,13.599825,0.9979165162212417,1.0,3.225078208146548e-05
